comment,sentiment
世界十大名著之一列夫?托尔斯太写的《安娜?卡列尼娜》魔力是巨大的，我分别借给了对面座位的mm，一个看了大半小时倒下了另一个看了可能20分钟后也去找周公说梦话了，我等下开看估计也会是同样的下场，这就是名著的魔力啊[哈哈],1
#阳#儿子补送的礼物[哈哈][哈哈],1
豆乳花，结果就是龙凤布丁，骗伦[抓狂]，不过味道蛮好吃[嘻嘻],1
[哈哈],1
又一年情比金坚。[爱你][心][花][蛋糕],1
恭喜家族成员正在逐渐扩大！[威武],1
哈哈，你还穿越着呢。。。,1
?是?有?性的大叔！！,1
[可爱],1
我抢到一个，耶！[爱你][爱你][爱你],1
儿子负责养的鱼和花，孩子非常爱惜。这是培养孩子爱心性价比较高的方式。[鼓掌],1
饭前。。。。简单的吃点儿水果[嘻嘻],1
这…[哈哈][哈哈][哈哈],1
回复:我以前在老家一年四季都玩这个的。[哈哈],1
四天长假开始喽[嘻嘻],1
我们是一家人，相亲相爱的一家人。有福就该同享有活就应同干[干杯][心]一起加油，共创辉煌[耶][爱你]我还宣传了哦，加速加油哦[拳头][爱心传递]PS：某些同学变化好大，速速汇报各方面进展[偷笑][嘻嘻]#欣爱的工作##和学生在一起的大学时光#,1
谷歌把我彻底抛弃了，求各种翻墙爬墙红杏出墙之法！[爱你],1
→_→,1
[嘻嘻]刚看到亲的表扬信息呢，客人的满意是我们一直所追求的哦?现烤的松茸特鲜美吧[花心]珍品小精灵营养丰富，口味独特哦，我们酒店现场还有出售哦,1
＂龙涎香膏＂是历朝历代的皇亲国戚，文人雅士极力推崇的一款高雅香膏，今天这款名香由傅老师遵循古方选用道地药材，亲自配制而成，龙涎香膏制作非常不易，能品到的朋友们有福啦！[太开心],1
[鼓掌][鼓掌][鼓掌][鲜花][鲜花][鲜花],1
欢迎杨总莅临指导[嘻嘻],1
成都宽窄巷子在镜头下更加有味道，[?]好怀念在成都读书的日子????[鼓掌],1
我现有点担心等我们明天到了敦煌好吃的已经被他们扫荡光了,1
一个只有闭上眼才看不见海的地方[心],1
最近老有人问精益创业的问题，听听小马童鞋咋说的~~看看我们摔倒多少回。。[可怜][亲亲],1
此次没抽中的粉丝不要桑心，明天就进入七月啦，我们会开启新一轮的粉丝福利活动[鼓掌]具体奖品是啥，现在暂时保密，明天你们就知道啦[抱抱],1
:私信我地址哦！送你一本！ＰＳ：此转发活动和微信关注活动名额独立不重合！,1
所以，我们才要学会宽心，懂得宽怀，《宽怀人生》，只有心宽了，天才会宽，人生才会越走越宽。[可爱],1
顺从内心[心],1
还有四个小时，就结束喽[嘻嘻][嘻嘻],1
回复:还是见真人比较好！[嘻嘻]你说呢？,1
[鼓掌][爱你],1
惊现俺家少卿姐，竟然短了~发了~[亲亲],1
回复:快从第五到第一了，文莱皇家航空马上赶超春秋航空[嘻嘻],1
回复?生:[鼓掌][鼓掌][鼓掌],1
小时候我婆婆就曾经背着它来北京看我们，走在音乐学院大院儿里所有人都以为她是来上老年琵琶班儿的[偷笑],1
不但傻晴傻晴的，还有一小坨月酿[哈哈]我在这里:http://t.cn/zj5Dt5X,1
这位可能是因为下令停止供暖受到良心谴责而凌晨裸奔赎罪的!,1
又是一大堆台湾书籍直送过来，太爽啦！有PH的四本，柴田武的一本，好吃10和11期，还有口水很久的agnesBcafe的巧克力cookbook，赞啊！[嘻嘻][嘻嘻][嘻嘻],1
有些人可能困惑，为什么家里做的牛肉就算是根据最靠谱配方也没高档餐厅的效果呢？原因在于选肉！我说高端餐厅，因为很多餐厅用在肉类里头的苏打粉等物能够让靴底皮堪一食[偷笑]恰恰中国一般超市要买点好牛肉是不容易的，偶尔外国超市看到不错的，一看价格您会有疑问到底是割肉还是吃肉呀？[嘻嘻],1
这串粉珊瑚的链子跟你真是绝配！[太开心]替你高兴,1
妈刚发短信：“文殊坊的宫廷桃酥，不是闻酥园！！！”三个叹号！！！[嘻嘻],1
卤煮！！！自从胆固醇高，尿酸高被查出来，有日子没吃[花心]了,1
真待见！[爱你],1
[给力][给力][鼓掌][鼓掌]谢谢陀陀,1
[鼓掌][good][good]欢迎入住兴文巷店[爱你][爱你][爱你]旅途愉快哦[太开心][心][心],1
[鼓掌],1
[哈哈][哈哈][哈哈]明天又要重演了[哈哈][哈哈][哈哈],1
廉价航空的真正含义在于提供超值的机票，让人人都可以飞！对吗？[嘻嘻],1
抱老周大腿[嘻嘻]-张川川,1
我校威武！[给力],1
辈份高[哈哈][哈哈],1
双旦嗨皮…[嘻嘻],1
幸福的一家子。话说有了孩子后，男人才变成了真正的男人[哈哈],1
[haha],1
小样吧！！[哈哈][哈哈][哈哈][哈哈],1
看看我说是兄弟吧！笑都用哈哈哈！太豪爽了！！！,1
2：1，我皇国家德比两连胜[鼓掌][鼓掌][鼓掌][威武][威武][威武][good][good][good][赞][赞][赞],1
#R美食控#摄影大赛评委会成员介绍：#R美食控#摄影大赛评委会专业评委，国内知名美食摄影师，长期为《东方美食》、《Timeout》、《橄榄餐厅评论》、《烹饪艺术家》、《中国烹饪》、《美食与美酒》、《天下美食》、《时尚旅游》、《玩家惠》、《周末画报》等杂志拍摄美食大片[鼓掌],1
[围观][围观][围观],1
回复:最文艺的泡茶方式，有木有[哈哈][哈哈][哈哈][哈哈],1
跟我走吧~~可爱的~[爱你],1
#才子晒奖品#谢谢#1039年夜饭#礼物，美容养颜红酒哈[太开心][太开心]我在:http://t.cn/8FqdroT,1
[哈哈],1
细致，专业。,1
天高任鸟儿飞，牛皮拣大的吹！,1
我看这造型挺好，既不是“四”，也不会是“井”，更不会是“290”。[哈哈],1
[cc舞动],1
阿姨画的画，也摆设在新房内，我很喜欢这两幅画[爱你][爱你][爱你],1
曾总瞬间找到了暴发户的感觉[嘻嘻],1
偶想象接近[太开心],1
能不能不要这么妖娆，美到让我窒息[哈哈],1
张朝阳和我的自拍照[嘻嘻][嘻嘻][嘻嘻],1
漂亮！我的最爱，秋！2012一定要去[嘻嘻][嘻嘻],1
互相体谅的旅途更难忘。原文更酷[哈哈],1
我是来看评论的，[哈哈],1
不点名的感谢！[哈哈],1
中午与#汤镇业#在南海渔村进行明星饭堂的采访，与这位新晋皇帝专业，为大家带来无数难忘角色的大哥品尝粤式小菜。晚上继续岭南盛宴与新书发布会，今天是值得开心的一天。[哈哈][馋嘴][馋嘴],1
难道我电脑丢了？[哈哈],1
淘宝又把我们旗下的酒店推荐了哦！小伙伴可以看一下，我们是第一个，点击就可以预定了哦！还是要告诉大家一下，现在空房不多了，如果想预定就尽早确定吧！[围观][围观]别让心爱的妹子或者偶吧失望哦！[太开心][太开心]淘宝链接http://t.cn/8F0XOxr,1
要想活的长变成小乌龟[嘻嘻],1
[哈哈]一眼看上去真像。。。,1
祝天下女人节日快乐！[可爱],1
#带着微博去旅行##带着微博去金门#运气真好，遇上了金门博饼开幕，好热闹，现场暴多人，每桌都开博啊[哈哈][甩甩手][甩甩手][甩甩手],1
巨蟹女一枚，笑的那个烂漫啊[风扇][哈哈],1
回复:娃～制服诱惑卡卡～～同fullmoon脸路过,1
回复:节日快乐[干杯],1
哈哈，打折打折,1
#新闻速递#中国文化品牌蓝皮书《中国文化品牌发展报告(2013)》首发，华侨城入选中国文化品牌30强，领衔中国文化生活居住方式[鼓掌][鼓掌][鼓掌],1
美丽冻人的跨年倒数[可爱],1
温馨呢，回来开班授课分享攻略了[哈哈][爱你],1
[good],1
尖了,1
回复:那我还做小动作了啊,1
天气好到不真实，就该爬山去！[哈哈],1
通宵娱乐节目的说法很赞，各位亲们早安，开始接着啃MA了[咖啡][咖啡],1
这是桔子水晶酒店的星座视频哦[偷笑],1
亲爱的~我们定会实现梦想！[爱你],1
电影频道在放《海绵宝宝》，太好看了！[嘻嘻],1
[哈哈][哈哈]企业包场！,1
没logo[哈哈][哈哈],1
回复:[嘻嘻]小生愿意坐陪,1
真的是很棒的酒店，赞一个！,1
回复:很棒的地方，朋友们有兴趣可以来此感受一下，也可以参加正在转发赢下午茶活动哦！[爱你],1
今天的2次18米下潜完成啦，我最怕的在海下摘除面镜再带上再排水的项目，很丢人的等了几秒稳定情绪才敢开始，所幸一次成功[鼓掌]克服心里恐惧的奖励就是看到了各种无法形容美丽的鱼、珊瑚、像含羞草一般手靠近会收起的不知名海底植物等等[鼓掌]我在:http://t.cn/zTY1ibb,1
[赞][赞][赞][赞],1
#湖南旅游频道#130805下午17点-18点相爱的去哪了？[爱你]【#签到处#嘉宾预告】湖南华天国旅资深领队刘涛，分享最适合蜜月旅行的-----【#长滩岛#】旅行攻略在线收听：芒果网http://t.cn/hRv2H微电台http://t.cn/zldvEI1,1
相当科级干部。[嘻嘻],1
亲子游，新加坡无疑最合适的选择之一[嘻嘻]常年如夏，基本每天都有出游的好天气。看看未来水世界的实景表演，坐坐变形金刚的红蓝过山车，再和史瑞克来张合影。亚洲最大的糖果店一定要去，5000种糖果，莫大的诱惑啊[花心]来自达人angela77妈用布拉制作的行程【新加坡亲子游】http://t.cn/8sKE669,1
#轻松一刻#灰太狼问儿子小灰灰：四大洋分别是哪四个？答曰：喜羊羊，美羊羊，懒羊羊，沸羊羊...……[哈哈][哈哈][哈哈],1
回复:拿着佛珠的不一定是大师[哈哈],1
从烟雨蒙蒙到阳光普照、三天两夜之旅、意犹未尽！敬请期待美图哟～[带着微博去旅行],1
帅哥和靓女!,1
唐朝[嘻嘻]我在:http://t.cn/8FqXlvI,1
"#随我游早安#爱人要选温柔似水甜如蜜,同事要选埋头苦干没脾气,朋友要选猪头狗脑流鼻涕,时间差不多了,快把鼻涕擦了好好上班吧！呵呵，早上好~[哈哈]",1
#湖北旅游达人分享会#跟#带着微博去神农架#主题日撞在一起，紧张又刺激的一天，给各位小伙伴儿点赞特别是-Ryan同学，辛苦啦！万分感谢你的支持和帮助！！[嘻嘻],1
有奖品吗？有的话我每次都去[哈哈]！,1
明道和36Kr，这是闹哪样？卖快消呢？[哈哈][哈哈][哈哈],1
#天颐温泉，温泉特惠来啦~[鼓掌]#一年四季都能泡的好温泉，春天解乏，夏天消暑，秋天祛湿，冬天暖身，就在江南Style的天颐温泉~~现推出天颐温泉尊享卡，[偷乐]真是一卡在手，温泉我有[爱你],1
暑天游泳完毕，开始大餐补体力。我在这里：#权金城燕莎奥莱店#[太开心]http://t.cn/zOgjpN5,1
太想有了~[太开心][亲亲],1
"下次只能约二期楼上的星巴克了,再不行早上约建外SOHO黄太吉吃煎饼[嘻嘻]",1
哈哈，真的挺像[嘻嘻],1
[哈哈]家的老白也这样吧。哈哈哈哈,1
二逼主人欢乐多。。。[哈哈][哈哈],1
咱老大就是一拼命三郎，加油！,1
健康成长，从喝健康饮用水开始！~[鼓掌],1
期待不要太大，失望就会更多！期待是幸福，我双手认同！[哈哈][哈哈],1
喜欢这家酒店！也因为它老友相聚，结识了新朋友，各位亲们安好[心][抱抱],1
酱紫[熊猫],1
这是同一个人吗？完全脱相了！个人认为右边那个更帅！ps：我老婆看了照片对比已经不要求我减肥了[哈哈],1
回复:[哈哈],1
回复-觉悟:呵呵，必须好吃！[嘻嘻],1
重口味的节奏[嘻嘻][嘻嘻],1
滑雪啦！[嘻嘻][嘻嘻][嘻嘻][嘻嘻][耶][耶][耶],1
许久没这么晚回家了，加班回到家，洗完澡，LG怕我饿，将反复热了好几遍的米果端到我面前！有此夫君，此生足矣！！[爱你][爱你][爱你][爱你][爱你][亲亲][亲亲][亲亲][亲亲][亲亲]我在:http://t.cn/zTUyLN7,1
完美的化身，拍摄采访过程记忆尤新，一次营养的视觉之旅[爱你],1
应该是穷人乍富，好像郊区的拆迁户一样,1
回复-楠梓:风景也不错！,1
[鼓掌]厨房是你欢乐滴地方,1
搞定！换个喜庆劲[哈哈][哈哈],1
回复:是的。[嘻嘻],1
美好的出行体验建立在彼此的信任上哟~[可爱]都靠谱儿才是真靠谱儿~[爱你],1
同城君打错字了，上面一条请忽略体育，改成体验。[嘻嘻],1
这可不行[呵呵]这属于非法聚会，非法游行啊[嘻嘻],1
#文艺范儿#正在长滩（LongBeach）的小伙伴有看到现场版的吗？[偷笑],1
[哈哈],1
接上?，??下的都留一口，不分先后[鼓掌][鼓掌][鼓掌],1
好孩纸加油[可爱]你觉得呢？,1
分享欢欣！昙花也是maias的品牌元素之一[爱你][太开心],1
不~他是嫌??＜?,1
都是我喜欢的款，中了就送你。同时抄送，我们都是童心未泯的人[嘻嘻]。,1
欢迎来玩啊祝您在丽江玩的愉快[爱你][鼓掌][鼓掌][鼓掌],1
#武夷养生堂欢乐健康游#3月16日“武夷养生堂欢乐健康游”启动仪式及养生专家专题讲座在武夷山茶博园举行。本次活动由武夷山市人民政府主办，武夷山风景名胜区管理委员会承办，武夷山市旅游局、武夷山市文体新局协办。（活动热场中！本博持续报道...[哈哈]@,1
哈哈，我吃得都痛哭流涕了[哈哈],1
趣意、地道、独特是万丽品牌的核心价值，我们将秉着特色，为客人提供优质服务。来酒店不仅能享受美食，最近酒店健身房还推出了150元的亲子优惠活动噢~想运动健身、想品尝美食，尽在豫园万丽酒店！,1
[哈哈],1
回复:呀呀~~~有啥活动想着俺们点，哈哈[爱你]和我都爱你~~,1
吴晓波有深度,1
现在过来，时间刚好啊！[嘻嘻],1
[哈哈],1
[鼓掌][鼓掌][鼓掌],1
#游点看头#2013年底，超级有爱的hellokitty主题公园在济州岛落户了！四处都是粉嫩的kitty，满足所有女生的公主梦哦~[抱抱]济州机场开车只要四十分钟即可到达。地址：济州岛西归浦市安德面上?里1963-2。详情猛戳>>http://t.cn/zRVx7Qr,1
《33天》得客户定位是：大学生+办公室白领，宣传渠道选择为：新浪微博+人人网。客户定位和渠道选择都非常准确~！佩服，等下看下《将爱》的营销内幕[嘻嘻],1
超??句子：放下就是解?。早就??到?道理但?在修法中。[哈哈][哈哈][哈哈],1
[鼓掌],1
整理达人的彩虹衣柜之一：灰色蓝色白色粉红正红。整整齐齐的家才能称作是港湾。[可爱],1
男体女体自己挑，听好听坏自己聊[哈哈],1
[哈哈][耶],1
[嘻嘻],1
这是我们应该做的~祝您开心~[嘻嘻][嘻嘻],1
回复:谢谢欣赏。,1
工蚁心声啊，老板们，你懂得？,1
周一咱聊五毛钱的-杨[哈哈],1
拍照技术一流[爱你],1
里士满（列治文Richmond）美食系列，夜市美食[偷乐]+夜市美女[哈哈]！,1
10：30！碧沙岗公园见[嘻嘻],1
【#百变大咖秀第五季#跨年倒计时】各位咖啡，祝大家新年快乐，天天开心！[亲亲]顺带奉送小礼物，第一期亮点看这里！?和争相模仿《爸爸去哪儿》小萌娃，变身汪峰，他能成功上头条吗？精彩节目就在后天，1月2日晚22：00，开始倒数期待吧！[转发]http://t.cn/8kdwHBh,1
【红点设计概念奖冠军】哦[花心]前天，刚去了世界唯一两家之一的位于【新加坡的红点设计博物馆】参观呢[太开心]#新加坡微攻略#,1
[给力],1
回复:[太开心],1
回复:大胃王六月小姐，我可以陪你再去吃一顿~~~~~,1
我赞同！[哈哈],1
编段子的人真坏[哈哈],1
虫子的春天～牛屁了的黑山猪系列[爱你],1
http://t.cn/zQioeMI【上海枫泾水乡婚典】第九届“吴根越角”上海枫泾水乡婚典今天冒雨在水乡枫泾隆重举行，雨中的枫泾古镇，烟雨江南的味道尽显，雨中的新人一个个都水灵的往下滴水。[下雨][微风][哈哈]#带着微博去上海#,1
哈哈，蚊子超多，腿都被咬肿了,1
马太鞍位于花莲中区的光复乡，花东纵谷范围内~光复乡有美丽的纵谷景致、还有特殊的人文风情、加上马太鞍独特的内陆湿地生态，更是您纳入游程的一项丰富选择，值得探访噢。[嘻嘻],1
太他妈的像了，不会真正的内幕其实a梁博是窦唯的私生子吧？,1
回复:说得非常好[good]养身要牢记[耶],1
回复:恭喜恭喜啊~~~,1
刚刚玩过，擦炮[嘻嘻][嘻嘻],1
Greatpresentfromtriproute66!Ilikeitverymuch!Thankyou!!!!要找一本好书配这个书签啦！[太开心],1
#穿越新西兰#海边吃龙虾?60纽币一只，鲜咧?把海鸟眼睛都看红了[嘻嘻][嘻嘻][嘻嘻],1
转了，学习中……,1
原来这两天到阿里节目的重播了啊，之前没看到的童鞋们看起来哈！[鼓掌],1
意思意思小意思，不够意思没意思[嘻嘻],1
我们买下来吧？！,1
心与自然对话，童话般的意境。[鼓掌],1
合照[亲亲],1
[哈哈],1
酷宝真胖了！！像我们家的一份子了！！[哈哈],1
爱知乎的孩子哈[嘻嘻]~~~,1
[哈哈],1
*锦庭蜜语*[给力]【最佳早餐时间：起床后20分钟】一般来说，起床后20~30分钟再吃早餐最合适，这时人的食欲最旺盛，消化吸收状态也在最佳水平。早餐前最好摄入至少500毫升水，既可帮助消化，又可为身体补充水分、排除废物，降低血液黏稠度。不要起太晚哦！[嘻嘻],1
感谢亲对酒店一直的支持和厚爱。为了满足不同客人的就餐口味，将中西餐的食材进行组搭，既丰盛又满足了营养的需求，希望您能喜欢哦！亲的图片拍的好棒哦，希望您能在酒店度过一个愉快的假期！[太开心][爱你],1
[嘻嘻],1
最爱这道菜,1
这个狠！[哈哈],1
川音！你又洋气啦！[哈哈]#随手拍#,1
"您的帐号已成为今日幸运用户,立即登陆http://t.cn/zYBKoK0进行了解[礼物]-Young[哈哈]fLf7VB5CF3",1
[鼓掌]我们今年还有一个河南“百佳”摄影作品评选活动，欢迎来参加啊~详情请见http://t.cn/8stLn6t,1
回复?丘:月中就好喽！,1
[黑线],1
入住酒店，都会收到我们的餐饮优惠册，在酒店每一间餐厅和酒廊都会有惊喜哦！[太开心],1
欢迎去我家[嘻嘻],1
[爱你]superlady,1
瓦晴，到时瓦给你介绍白衣天使彦砚姐，想你们哈[爱你],1
#悠游台湾个人游#今天在九份逛了一整天，一直没有合适的网络所以一直没发送出来今天的精彩[可爱]正在泡澡而我在回味今天的精彩[偷笑]九份风筝博物馆民宿的早餐和风景也蛮好的喔，而且去老街也很方便，推荐给喜欢民俗的朋友,1
真爱腾冲！,1
回复@-七彩流星:[鼓掌],1
今年的今天最人齐，太热闹了！[太开心],1
今日川香美食节即将开启[围观]，中午就会推出部分特色菜品供食客品尝[抱抱]，还等什么，快来佛罗伦萨西餐厅品鉴吧[馋嘴]订餐热线：010-68132299转6371,1
某位同学的马卡龙准备好了哦！赶快来领取哈！今天有三种口味，覆盆子、宇治特A级抹茶、巧克力，可零售，也有4、6、8、10颗的混装哦！[嘻嘻][嘻嘻][嘻嘻],1
我先要两瓶,1
最好是彩虹的桥,1
今晚开练,1
是地二张嘛？,1
闺蜜下午茶走起，赶紧呢，等着你回来继续哈[抱抱],1
他的孩子能再给我一只吗…大姐可喜欢暹罗了…,1
一张图告诉你，再牛X的品牌也是从傻X的年代走过来的。。。。。。。[哈哈],1
#朝鲜少年神演唱#治疗假期综合症良方来了~[鼓掌]详情:http://t.cn/zYa4k38,1
回复:已经有人投入战争了，大家转发完别忘了求PR把自己的转发量搞上去，十个骆驼等你拿！[礼物][圣诞老人],1
小牛望月[哈哈][哈哈][哈哈][哈哈][哈哈],1
同住的MM是亮点[嘻嘻],1
[衰][衰]11天假，回来和辞职差不多了,1
回复:l礼物可以转赠吗[抱抱],1
回复-women:谢谢若铭过几天你也24啦…[爱你],1
老豹要哭了。,1
你们两个专业打酱油么？怎么谁的酱油都打呀？[汗],1
【#超级笑星#微直播】@-大新-和是同门师兄弟，而他们的PK却引发了传统与创新的纷争。最终，两位主裁判都选择了"金霏曦比“组合。恭喜成功晋级！[鼓掌]而@-大新-哥从始至终，脸上都带着自信的笑容！也希望观众看了你今晚的表演后，会更加喜欢和关注传统艺术！[爱你],1
欢迎大家来西安[哈哈],1
[哈哈][哈哈][哈哈][哈哈][哈哈]赞一个,1
[话筒]今晚8：00BTV公共频道?消费向导?将播出风林火山，看老板如何紧张出汗，拍下电视画面at我将得到汽水一瓶和一句衷心祝福~[哈哈],1
原来西瓜是这么吃滴。。[嘻嘻],1
回复:生命的延伸来自于生活的真谛，有人问：你幸福吗？回答：嗯！还可以，难道被谎言收买了？估计家家都有一本难念的经。,1
[ok],1
#小游#一大早就来淮北临涣老茶馆喝茶咯，不知道这百年老茶馆还能支撑多久[嘻嘻]我在:http://t.cn/zY6Abmq,1
2014年2月4号，晨，8：00点钟正，立春[嘻嘻]大马头[偷笑]我们的小公主@?氏??总算出生了[愉快]母女平安@??兔拉拉[爱你]七斤。,1
[鼓掌][鼓掌]喜达屋旗下艾美酒店官方微博开通啦！艾美品牌专属哦[好爱哦],1
[哈哈]漫画版已经超过1500万点击量啦！,1
[偷笑]今天给大家带来的是来自新西兰安佳的芝士和法国法芙娜巧克力。有你最爱的芝士,1
回复:哈哈…好的好的，那我期待了啊！,1
[爱你][爱你]好好享受吧,1
没让你吃好，我们会继续努力[可爱],1
恩年了，终于再次回到我梦中思念过无数次的老家[哈哈][哈哈][哈哈]肥东！激动ing！我在:http://t.cn/zTzypZp,1
回复:[给力][抱抱],1
"央视-7阳光大道开录，和艺人讲述创业故事和创业项目,主持人，敬请关注[鼓掌]我在:http://t.cn/zlQ4S9P",1
计划1月休息＋学习英语～突然领导找我1月去日本各种无语翻开护照发现原来签证刚好到期申请新签证要1月中旬赶不上客户的行程领导只得作罢嘿嘿～有惊无险1月那就是休息的月份哇～[可爱][心][偷笑][抱抱],1
这个不错，不过都是片段，想看全的还得来现场[哈哈],1
-小小小梦[爱你][爱你](分享自Weico频道http://t.cn/zOmTZK7),1
感谢您捧！暂移一个月，，给您添麻烦了[嘻嘻],1
吃饱了撑的，与爷从Westin一路摇晃到五帆广场，夜色阑珊，风景如画，关键是空气清新得不得了不得了！[嘻嘻]1个多小时后回酒店，小爷丢下手中的游戏机抬头问：怎么样？爷回：灰常灰常好！矮油，这是逛美了，难得的爷也会说潮语了！我在:http://t.cn/8F9bzj1,1
【#超级笑星#精彩剧照】[鼓掌]还有不到六个小时，《超级笑星》第一场半决赛就要拉开帷幕啦！[哈哈]爆笑开战火力升级！精彩不容错过~主评审王晶老师已经笑趴下啦~[偷笑]播出同时编辑短信A+最想说的话，发送到10660122688参与节目短信互动~还有机会赢取千元现金大奖哦！#超级笑星#一笑值千金！,1
今天，我的台湾帅锅搭档口才也了得！我们这双口相声说得还不错吧――2013年，我们在饭前饭后――闻香、录音、说“相声”！哈哈哈[good]！,1
[爱你][爱你][爱你]感谢大家及时为我们转发寻汤圆的微博！感谢你们给我们支招！也抱歉因一只淘气金毛而占用大家宝贵的时间！外面的世界很精彩，找你的时间很无奈！汤圆，以后的日子你要乖！！,1
[嘻嘻][握手][微风],1
哎呦喂，这点心太有特色了，能给我来一份吗？[嘻嘻],1
小发哥特别的可爱，真想抱抱。[爱你],1
宝贝，生日快乐！今天是我外甥女的十岁生日~从她出生我就疼爱她，除了情感上关怀她，还给她不少买衣服，零食，小礼物。甚至买过电子琴培养过她兴趣爱好。虽然她调皮捣蛋时没少呵斥她，但内心对她的那份爱随着她的年龄增长都会明白的。希望她努力学习不负全家对她寄予厚望。我外甥也要快快长大喔[可爱],1
我要看[嘻嘻],1
[哈哈]若是你拿苹果5的话，我拿果4跟你换/:我报了“人文”类，拉票时间http://t.cn/zjEHQ5F等到mini搞到手，见面一人玩一次[哈哈],1
咱玩户外的人也可以很文艺，谢了[嘻嘻],1
对说：求再次采访！求回复！[哈哈],1
哈哈哈，太逗乐了~！,1
蛋疼得厉害，cha，郭。。。,1
面壁三天三夜，辟谷七天七夜。,1
此刻听到老师在节目中再次提到「梦想成真」活动的场景，好亲切啊[鼓掌],1
回复:哈哈，你是说我还是你啊老大？[哈哈],1
离开埃森哲之后，好像很久都没吃麦当劳了。今天其实很冷，但麦当劳里还是挺暖和的。看着吃惯的巨无霸，不由有些想念那些曾经帮我买过麦当劳的兄弟！我还有没有外卖钱没给你们啊？[哈哈],1
爱到永远，值得[good],1
玉林烤鸭建达新店开业在即，粉粉们我们共同期待哦~[鼓掌],1
希望很快再见！[爱你],1
早上好！！过完年咯～～大家都有啥变化没？！！！[偷笑][嘻嘻],1
在里面小露了一下脸[嘻嘻],1
今天给同事过生日，处处是感动！[哈哈][哈哈]各种开心！,1
最后那张是亮点，大家都见过吗？[嘻嘻][哈哈],1
期待启动仪式！,1
[围观],1
再分享下求点赞[太开心],1
回复:狄仁杰：本官以为可以免费用膳~也可以免费打尖住店~不过还是要爱卿转发一下置顶微博才有机会！[可爱][江南style],1
[哈哈][哈哈][哈哈][哈哈],1
我儿纸长得像我吧~[嘻嘻][爱你]鼻息肉是遗传么，为啥我有他也有？[思考][疑问],1
【北方不懂南方的冷】取暖靠抖？[生病]不用抖了，教你一招：如果怕冷你可以去钻墙角，因为墙角有90度；如果还冷你可以去躺地上，因为地面有180度；如果再冷你可以自转一周，因为那样就有360度了；如果还是冷，那你就众里寻他/她，因为…………众里寻他/她千百度。[哈哈][哈哈]（转）,1
太爱了，貌似我们一家5口就够了。。。感谢小友，太及时了[亲亲],1
[爱你],1
下周五下午的头脑风暴主题：“我们向华尔街新闻体学什么？”欢迎新余广电人捧场！[嘻嘻],1
【来自锦州的喜讯】她喜得贵子。‘感激心情无法用语言表达，，，有时间去北京看您。’这是当送子观音最幸福的时刻。我爱你们。[爱你][哈哈][鼓掌][大红灯笼],1
[鼓掌]哇哇..中奖了开心啊..要将节能环保进行到底..吼吼..,1
看来也是咱胡同里长大的孩子呀[可爱]欢迎回家吃饭,1
哎哟喂，我和我的小腊肠同时中奖诶，耶[耶][鼓掌],1
"回复:147Piriest,Adelaide",1
夸的话让主页君来说嘛[偷笑]被你说完了我就没的说了[嘻嘻],1
Youraisemeup,1
乔帮主说得好![鼓掌][鼓掌][鼓掌],1
我想喝杯清咖[嘻嘻],1
明白亮点在哪里的同学，就是同道中人了[嘻嘻],1
窈窕淑女，寤寐求之,1
我对那个话剧颇感兴趣,1
[哈哈]恩真不错~,1
[呵呵],1
"#早安、沃阁#今天南京天气雷阵雨转阴,26~32°,东北风5-6级转东风4-5级。有句话叫‘秋高气爽’啊！沃阁哥灰常欣喜的看到满天空的蘑菇云！顿时心旷神怡~[亲亲][亲亲]但还是要记得带伞哦！！",1
欢迎大家收看、指导！[哈哈]-莉莉王,1
回复:Itsveryniceformetotalktoyou.Thankyouverymuch.Wishwellbegoodfriendsforever![可爱],1
公园惊现“浪花姐姐”！[花]妩媚……决定许配给王勇了！啊哈哈~[哈哈],1
被围观的感觉咋样？[偷笑][哈哈][哈哈],1
#周末HK乐活#闷在城市太久[生病]，是时候出坎郊外吸一口新鲜空气[挤眼]！香港位於全球最大的候鸟迁飞区，香港湿地公园今年观鸟节透过导赏团丶专题展览等活动，让你更认识各鸟类的外观特征丶习性，更可参与「湿地水鸟普查体验」，了解鸟类生态及保育工作，亲亲可爱鸟儿！即日起至2014年3月[爱你],1
周六，成都见[哈哈],1
黑贝进第3[爱你],1
今晚有两点收获，一是我发现“核聚变反应堆”的内部结构比我这道名为“金屋藏娇”的菜要复杂，二是突然想起读初中的时候，看完《时间简史》以后的人生梦想是成为一个天文物理学家[嘻嘻]好啦，晚安啦，大家伙～明天分享会上分享氢弹与发电的关系[太开心],1
感谢你们的细心照顾，在这段日子里我们就像一家人一样。特别要谢谢志华、天雨、王岑，贴心照顾小小柴，还有我们可爱的管家先荣…我替小小柴再次感谢！在新的一年里让大家都越来越好吧！[爱你][嘻嘻],1
其它都好，就是??????????????颜色稍暗[嘻嘻],1
三八节大餐，各位女士节日快乐[哈哈],1
我只会想着天上掉馅饼！Itstrue！[哈哈][哈哈][哈哈],1
今天是重阳，吃蟹才开始。。。,1
今天的山路很是吓人，RSQ3鼓足劲攀爬到2808m海拔的高山，山路就雕刻在大山的身上，没有护栏，稍有差池，就快乐至升天。这台5缸增压机器让我爱不释手，他同时具备了4缸机的灵敏和6缸机的厚度，堪称完美！当然，最完美的山路，是可以开着RSQ3到顶峰，然后骑着哈雷回到地上[哈哈],1
